id,project_id,type,data,created_at,updated_at
1,1,project_created,,2021-11-23 05:04:23,2021-11-23 05:04:23
2,1,overall_status_updated,"{""status"":""green""}",2021-11-23 05:04:23,2021-11-23 05:04:23
3,1,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2021-11-23 05:04:23,2021-11-23 05:04:23
4,1,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2021-11-23 05:04:23,2021-11-23 05:04:23
5,1,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2021-11-23 05:04:23,2021-11-23 05:04:23
6,2,project_created,,2021-11-23 05:07:29,2021-11-23 05:07:29
7,2,overall_status_updated,"{""status"":""green""}",2021-11-23 05:07:29,2021-11-23 05:07:29
8,2,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2021-11-23 05:07:29,2021-11-23 05:07:29
9,2,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2021-11-23 05:07:29,2021-11-23 05:07:29
10,2,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2021-11-23 05:07:29,2021-11-23 05:07:29
11,3,project_created,,2021-11-23 05:11:21,2021-11-23 05:11:21
12,3,overall_status_updated,"{""status"":""green""}",2021-11-23 05:11:21,2021-11-23 05:11:21
13,3,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2021-11-23 05:11:21,2021-11-23 05:11:21
14,3,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2021-11-23 05:11:21,2021-11-23 05:11:21
15,3,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2021-11-23 05:11:21,2021-11-23 05:11:21
16,3,delivery_phase_updated,"{""phase"":""execution""}",2021-11-23 05:20:23,2021-11-23 05:20:23
17,4,project_created,,2021-11-26 12:01:30,2021-11-26 12:01:30
18,4,overall_status_updated,"{""status"":""green""}",2021-11-26 12:01:30,2021-11-26 12:01:30
19,4,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2021-11-26 12:01:30,2021-11-26 12:01:30
20,4,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2021-11-26 12:01:31,2021-11-26 12:01:31
21,4,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2021-11-26 12:01:31,2021-11-26 12:01:31
22,4,delivery_phase_updated,"{""phase"":""initiation""}",2021-11-26 12:01:40,2021-11-26 12:01:40
23,4,overall_status_updated,"{""status"":""yellow""}",2021-11-26 12:02:24,2021-11-26 12:02:24
24,4,constraint_status_updated,"{""status"":""yellow"",""constraint"":""scope""}",2021-11-26 12:03:49,2021-11-26 12:03:49
25,4,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2021-11-26 12:03:57,2021-11-26 12:03:57
26,4,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2021-11-26 12:04:03,2021-11-26 12:04:03
27,4,escalated_issue_created,,2021-11-29 05:48:01,2021-11-29 05:48:01
28,4,overall_status_updated,"{""status"":""red""}",2021-11-29 06:13:17,2021-11-29 06:13:17
29,4,constraint_status_updated,"{""status"":""red"",""constraint"":""schedule""}",2021-11-29 06:13:31,2021-11-29 06:13:31
30,4,constraint_status_updated,"{""status"":""yellow"",""constraint"":""scope""}",2021-11-29 06:13:59,2021-11-29 06:13:59
31,4,approved_revised_end_date_updated,,2021-11-29 12:51:40,2021-11-29 12:51:40
32,4,overall_status_updated,"{""status"":""green""}",2021-11-30 04:31:55,2021-11-30 04:31:55
33,4,constraint_status_updated,"{""status"":""yellow"",""constraint"":""schedule""}",2021-11-30 04:32:06,2021-11-30 04:32:06
34,4,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2021-11-30 04:32:12,2021-11-30 04:32:12
35,1,overall_status_updated,"{""status"":""yellow""}",2021-12-06 10:38:27,2021-12-06 10:38:27
36,1,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2021-12-06 10:38:33,2021-12-06 10:38:33
37,1,constraint_status_updated,"{""status"":""red"",""constraint"":""schedule""}",2021-12-06 10:38:38,2021-12-06 10:38:38
38,1,constraint_status_updated,"{""status"":""red"",""constraint"":""budget""}",2021-12-06 10:38:42,2021-12-06 10:38:42
39,2,overall_status_updated,"{""status"":""yellow""}",2021-12-06 10:39:27,2021-12-06 10:39:27
40,2,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2021-12-06 10:39:32,2021-12-06 10:39:32
41,2,constraint_status_updated,"{""status"":""red"",""constraint"":""schedule""}",2021-12-06 10:39:37,2021-12-06 10:39:37
42,2,constraint_status_updated,"{""status"":""red"",""constraint"":""budget""}",2021-12-06 10:39:42,2021-12-06 10:39:42
43,3,overall_status_updated,"{""status"":""red""}",2021-12-06 12:00:00,2021-12-06 12:00:00
44,3,constraint_status_updated,"{""status"":""yellow"",""constraint"":""scope""}",2021-12-06 12:00:07,2021-12-06 12:00:07
45,3,constraint_status_updated,"{""status"":""yellow"",""constraint"":""schedule""}",2021-12-06 12:00:12,2021-12-06 12:00:12
46,3,constraint_status_updated,"{""status"":""red"",""constraint"":""budget""}",2021-12-06 12:00:17,2021-12-06 12:00:17
47,1,end_date_updated,,2021-12-06 12:04:15,2021-12-06 12:04:15
48,1,delivery_phase_updated,"{""phase"":""initiation""}",2021-12-06 12:04:43,2021-12-06 12:04:43
49,4,overall_status_updated,"{""status"":""yellow""}",2021-12-13 03:35:52,2021-12-13 03:35:52
50,3,approved_revised_end_date_updated,,2021-12-19 06:30:04,2021-12-19 06:30:04
51,2,overall_status_updated,"{""status"":""green""}",2022-01-03 10:41:09,2022-01-03 10:41:09
52,2,constraint_status_updated,"{""status"":""yellow"",""constraint"":""schedule""}",2022-01-03 10:41:41,2022-01-03 10:41:41
53,2,currency_updated,"{""currency"":""usd""}",2022-01-03 10:43:18,2022-01-03 10:43:18
54,5,project_created,,2022-01-10 01:05:21,2022-01-10 01:05:21
55,5,overall_status_updated,"{""status"":""green""}",2022-01-10 01:05:21,2022-01-10 01:05:21
56,5,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-10 01:05:21,2022-01-10 01:05:21
57,5,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-10 01:05:21,2022-01-10 01:05:21
58,5,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-10 01:05:21,2022-01-10 01:05:21
59,6,project_created,,2022-01-12 04:25:29,2022-01-12 04:25:29
60,6,overall_status_updated,"{""status"":""green""}",2022-01-12 04:25:29,2022-01-12 04:25:29
61,6,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-12 04:25:29,2022-01-12 04:25:29
62,6,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-12 04:25:29,2022-01-12 04:25:29
63,6,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-12 04:25:29,2022-01-12 04:25:29
64,7,project_created,,2022-01-12 05:20:16,2022-01-12 05:20:16
65,7,overall_status_updated,"{""status"":""green""}",2022-01-12 05:20:16,2022-01-12 05:20:16
66,7,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-12 05:20:16,2022-01-12 05:20:16
67,7,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-12 05:20:16,2022-01-12 05:20:16
68,7,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-12 05:20:16,2022-01-12 05:20:16
69,8,project_created,,2022-01-12 06:28:03,2022-01-12 06:28:03
70,8,overall_status_updated,"{""status"":""green""}",2022-01-12 06:28:03,2022-01-12 06:28:03
71,8,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-12 06:28:03,2022-01-12 06:28:03
72,8,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-12 06:28:03,2022-01-12 06:28:03
73,8,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-12 06:28:03,2022-01-12 06:28:03
74,8,currency_updated,"{""currency"":""cad""}",2022-01-12 06:35:10,2022-01-12 06:35:10
75,8,start_date_updated,,2022-01-12 06:40:12,2022-01-12 06:40:12
76,9,project_created,,2022-01-12 06:58:02,2022-01-12 06:58:02
77,9,overall_status_updated,"{""status"":""green""}",2022-01-12 06:58:02,2022-01-12 06:58:02
78,9,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-12 06:58:02,2022-01-12 06:58:02
79,9,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-12 06:58:02,2022-01-12 06:58:02
80,9,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-12 06:58:02,2022-01-12 06:58:02
81,7,delivery_phase_updated,"{""phase"":""initiation""}",2022-01-12 07:26:37,2022-01-12 07:26:37
82,10,project_created,,2022-01-12 10:39:05,2022-01-12 10:39:05
83,10,overall_status_updated,"{""status"":""green""}",2022-01-12 10:39:05,2022-01-12 10:39:05
84,10,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-12 10:39:05,2022-01-12 10:39:05
85,10,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-12 10:39:05,2022-01-12 10:39:05
86,10,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-12 10:39:05,2022-01-12 10:39:05
87,11,project_created,,2022-01-13 04:09:56,2022-01-13 04:09:56
88,11,overall_status_updated,"{""status"":""green""}",2022-01-13 04:09:56,2022-01-13 04:09:56
89,11,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-13 04:09:56,2022-01-13 04:09:56
90,11,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-13 04:09:56,2022-01-13 04:09:56
91,11,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-13 04:09:56,2022-01-13 04:09:56
92,12,project_created,,2022-01-13 04:32:11,2022-01-13 04:32:11
93,12,overall_status_updated,"{""status"":""green""}",2022-01-13 04:32:11,2022-01-13 04:32:11
94,12,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-13 04:32:11,2022-01-13 04:32:11
95,12,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-13 04:32:11,2022-01-13 04:32:11
96,12,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-13 04:32:11,2022-01-13 04:32:11
97,13,project_created,,2022-01-13 04:41:19,2022-01-13 04:41:19
98,13,overall_status_updated,"{""status"":""green""}",2022-01-13 04:41:19,2022-01-13 04:41:19
99,13,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-13 04:41:19,2022-01-13 04:41:19
100,13,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-13 04:41:19,2022-01-13 04:41:19
101,13,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-13 04:41:19,2022-01-13 04:41:19
102,12,project_mode_updated,"{""mode"":""closed""}",2022-01-13 13:01:08,2022-01-13 13:01:08
103,12,project_mode_updated,"{""mode"":""open""}",2022-01-13 13:01:35,2022-01-13 13:01:35
104,12,project_mode_updated,"{""mode"":""closed""}",2022-01-13 13:03:24,2022-01-13 13:03:24
105,12,project_mode_updated,"{""mode"":""open""}",2022-01-13 13:04:33,2022-01-13 13:04:33
106,12,project_mode_updated,"{""mode"":""closed""}",2022-01-13 13:06:00,2022-01-13 13:06:00
107,12,project_mode_updated,"{""mode"":""open""}",2022-01-13 13:08:45,2022-01-13 13:08:45
108,3,escalated_issue_created,,2022-01-14 09:06:13,2022-01-14 09:06:13
109,3,overall_status_updated,"{""status"":""yellow""}",2022-01-14 09:06:51,2022-01-14 09:06:51
110,14,project_created,,2022-01-14 12:29:44,2022-01-14 12:29:44
111,14,overall_status_updated,"{""status"":""green""}",2022-01-14 12:29:44,2022-01-14 12:29:44
112,14,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-14 12:29:44,2022-01-14 12:29:44
113,14,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-14 12:29:44,2022-01-14 12:29:44
114,14,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-14 12:29:44,2022-01-14 12:29:44
115,15,project_created,,2022-01-14 12:51:05,2022-01-14 12:51:05
116,15,overall_status_updated,"{""status"":""green""}",2022-01-14 12:51:05,2022-01-14 12:51:05
117,15,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-14 12:51:05,2022-01-14 12:51:05
118,15,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-14 12:51:05,2022-01-14 12:51:05
119,15,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-14 12:51:05,2022-01-14 12:51:05
120,12,end_date_updated,,2022-01-15 10:57:34,2022-01-15 10:57:34
121,12,start_date_updated,,2022-01-15 10:57:43,2022-01-15 10:57:43
122,12,start_date_updated,,2022-01-15 10:58:08,2022-01-15 10:58:08
123,12,delivery_phase_updated,"{""phase"":""initiation""}",2022-01-15 11:47:02,2022-01-15 11:47:02
124,16,project_created,,2022-01-17 04:05:15,2022-01-17 04:05:15
125,16,overall_status_updated,"{""status"":""green""}",2022-01-17 04:05:15,2022-01-17 04:05:15
126,16,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-17 04:05:15,2022-01-17 04:05:15
127,16,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-17 04:05:15,2022-01-17 04:05:15
128,16,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-17 04:05:15,2022-01-17 04:05:15
129,17,project_created,,2022-01-17 09:37:22,2022-01-17 09:37:22
130,17,overall_status_updated,"{""status"":""green""}",2022-01-17 09:37:22,2022-01-17 09:37:22
131,17,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-17 09:37:22,2022-01-17 09:37:22
132,17,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-17 09:37:22,2022-01-17 09:37:22
133,17,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-17 09:37:22,2022-01-17 09:37:22
134,18,project_created,,2022-01-18 06:39:53,2022-01-18 06:39:53
135,18,overall_status_updated,"{""status"":""green""}",2022-01-18 06:39:53,2022-01-18 06:39:53
136,18,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-18 06:39:53,2022-01-18 06:39:53
137,18,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-18 06:39:53,2022-01-18 06:39:53
138,18,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-18 06:39:53,2022-01-18 06:39:53
139,18,delivery_phase_updated,"{""phase"":""planning""}",2022-01-18 06:47:25,2022-01-18 06:47:25
140,17,delivery_phase_updated,"{""phase"":""execution""}",2022-01-18 06:48:32,2022-01-18 06:48:32
141,15,delivery_phase_updated,"{""phase"":""planning""}",2022-01-18 06:48:47,2022-01-18 06:48:47
142,14,delivery_phase_updated,"{""phase"":""planning""}",2022-01-18 06:49:02,2022-01-18 06:49:02
143,13,delivery_phase_updated,"{""phase"":""execution""}",2022-01-18 06:49:21,2022-01-18 06:49:21
144,11,delivery_phase_updated,"{""phase"":""execution""}",2022-01-18 06:49:45,2022-01-18 06:49:45
145,3,overall_status_updated,"{""status"":""green""}",2022-01-19 05:17:49,2022-01-19 05:17:49
146,19,project_created,,2022-01-19 15:24:09,2022-01-19 15:24:09
147,19,overall_status_updated,"{""status"":""green""}",2022-01-19 15:24:09,2022-01-19 15:24:09
148,19,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-19 15:24:09,2022-01-19 15:24:09
149,19,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-19 15:24:09,2022-01-19 15:24:09
150,19,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-19 15:24:09,2022-01-19 15:24:09
151,3,project_mode_updated,"{""mode"":""closed""}",2022-01-20 07:38:51,2022-01-20 07:38:51
152,4,project_mode_updated,"{""mode"":""closed""}",2022-01-20 07:40:13,2022-01-20 07:40:13
153,11,end_date_updated,,2022-01-20 10:34:36,2022-01-20 10:34:36
154,13,end_date_updated,,2022-01-20 10:37:13,2022-01-20 10:37:13
155,2,project_mode_updated,"{""mode"":""open""}",2022-01-23 04:02:42,2022-01-23 04:02:42
156,2,overall_status_updated,"{""status"":""yellow""}",2022-01-23 04:23:08,2022-01-23 04:23:08
157,2,delivery_phase_updated,"{""phase"":""execution""}",2022-01-23 04:24:11,2022-01-23 04:24:11
158,1,overall_status_updated,"{""status"":""red""}",2022-01-23 04:35:31,2022-01-23 04:35:31
159,4,project_mode_updated,"{""mode"":""open""}",2022-01-23 04:36:17,2022-01-23 04:36:17
160,1,delivery_phase_updated,"{""phase"":""plan & resource""}",2022-01-23 04:46:23,2022-01-23 04:46:23
161,20,project_created,,2022-01-23 12:29:46,2022-01-23 12:29:46
162,20,overall_status_updated,"{""status"":""green""}",2022-01-23 12:29:46,2022-01-23 12:29:46
163,20,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-23 12:29:46,2022-01-23 12:29:46
164,20,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-23 12:29:46,2022-01-23 12:29:46
165,20,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-23 12:29:46,2022-01-23 12:29:46
166,20,project_mode_updated,"{""mode"":""on_hold""}",2022-01-23 13:00:05,2022-01-23 13:00:05
167,21,project_created,,2022-01-25 12:54:45,2022-01-25 12:54:45
168,21,overall_status_updated,"{""status"":""green""}",2022-01-25 12:54:45,2022-01-25 12:54:45
169,21,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-25 12:54:45,2022-01-25 12:54:45
170,21,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-25 12:54:45,2022-01-25 12:54:45
171,21,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-25 12:54:45,2022-01-25 12:54:45
172,22,project_created,,2022-01-25 13:20:01,2022-01-25 13:20:01
173,22,overall_status_updated,"{""status"":""green""}",2022-01-25 13:20:01,2022-01-25 13:20:01
174,22,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-25 13:20:01,2022-01-25 13:20:01
175,22,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-25 13:20:01,2022-01-25 13:20:01
176,22,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-25 13:20:01,2022-01-25 13:20:01
177,2,overall_status_updated,"{""status"":""green""}",2022-01-25 13:29:14,2022-01-25 13:29:14
178,23,project_created,,2022-01-28 08:48:10,2022-01-28 08:48:10
179,23,overall_status_updated,"{""status"":""green""}",2022-01-28 08:48:10,2022-01-28 08:48:10
180,23,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-28 08:48:10,2022-01-28 08:48:10
181,23,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-28 08:48:10,2022-01-28 08:48:10
182,23,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-28 08:48:10,2022-01-28 08:48:10
183,11,end_date_updated,,2022-01-30 10:58:55,2022-01-30 10:58:55
184,13,end_date_updated,,2022-01-30 10:59:22,2022-01-30 10:59:22
185,16,project_mode_updated,"{""mode"":""closed""}",2022-01-31 10:03:56,2022-01-31 10:03:56
186,24,project_created,,2022-01-31 15:21:45,2022-01-31 15:21:45
187,24,overall_status_updated,"{""status"":""green""}",2022-01-31 15:21:45,2022-01-31 15:21:45
188,24,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-01-31 15:21:45,2022-01-31 15:21:45
189,24,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-01-31 15:21:45,2022-01-31 15:21:45
190,24,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-01-31 15:21:45,2022-01-31 15:21:45
191,25,project_created,,2022-02-07 02:09:17,2022-02-07 02:09:17
192,25,overall_status_updated,"{""status"":""green""}",2022-02-07 02:09:17,2022-02-07 02:09:17
193,25,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-02-07 02:09:17,2022-02-07 02:09:17
194,25,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-02-07 02:09:17,2022-02-07 02:09:17
195,25,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-02-07 02:09:17,2022-02-07 02:09:17
196,26,project_created,,2022-02-07 02:42:26,2022-02-07 02:42:26
197,26,overall_status_updated,"{""status"":""green""}",2022-02-07 02:42:26,2022-02-07 02:42:26
198,26,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-02-07 02:42:26,2022-02-07 02:42:26
199,26,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-02-07 02:42:26,2022-02-07 02:42:26
200,26,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-02-07 02:42:26,2022-02-07 02:42:26
201,27,project_created,,2022-02-07 06:16:25,2022-02-07 06:16:25
202,27,overall_status_updated,"{""status"":""green""}",2022-02-07 06:16:25,2022-02-07 06:16:25
203,27,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-02-07 06:16:25,2022-02-07 06:16:25
204,27,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-02-07 06:16:25,2022-02-07 06:16:25
205,27,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-02-07 06:16:25,2022-02-07 06:16:25
206,27,delivery_phase_updated,"{""phase"":""planning""}",2022-02-07 06:23:34,2022-02-07 06:23:34
207,21,end_date_updated,,2022-02-07 06:25:02,2022-02-07 06:25:02
208,28,project_created,,2022-02-07 07:00:34,2022-02-07 07:00:34
209,28,overall_status_updated,"{""status"":""green""}",2022-02-07 07:00:34,2022-02-07 07:00:34
210,28,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-02-07 07:00:34,2022-02-07 07:00:34
211,28,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-02-07 07:00:34,2022-02-07 07:00:34
212,28,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-02-07 07:00:34,2022-02-07 07:00:34
213,28,project_mode_updated,"{""mode"":""closed""}",2022-02-07 07:01:19,2022-02-07 07:01:19
214,29,project_created,,2022-02-07 07:02:25,2022-02-07 07:02:25
215,29,overall_status_updated,"{""status"":""green""}",2022-02-07 07:02:25,2022-02-07 07:02:25
216,29,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-02-07 07:02:25,2022-02-07 07:02:25
217,29,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-02-07 07:02:25,2022-02-07 07:02:25
218,29,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-02-07 07:02:25,2022-02-07 07:02:25
219,30,project_created,,2022-02-07 07:39:40,2022-02-07 07:39:40
220,30,overall_status_updated,"{""status"":""green""}",2022-02-07 07:39:40,2022-02-07 07:39:40
221,30,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-02-07 07:39:40,2022-02-07 07:39:40
222,30,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-02-07 07:39:40,2022-02-07 07:39:40
223,30,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-02-07 07:39:40,2022-02-07 07:39:40
224,31,project_created,,2022-02-07 07:46:27,2022-02-07 07:46:27
225,31,overall_status_updated,"{""status"":""green""}",2022-02-07 07:46:27,2022-02-07 07:46:27
226,31,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-02-07 07:46:27,2022-02-07 07:46:27
227,31,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-02-07 07:46:27,2022-02-07 07:46:27
228,31,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-02-07 07:46:27,2022-02-07 07:46:27
229,21,project_mode_updated,"{""mode"":""closed""}",2022-02-07 07:48:08,2022-02-07 07:48:08
230,29,project_mode_updated,"{""mode"":""closed""}",2022-02-07 07:48:08,2022-02-07 07:48:08
231,31,project_mode_updated,"{""mode"":""closed""}",2022-02-07 07:48:17,2022-02-07 07:48:17
232,32,project_created,,2022-02-07 07:52:07,2022-02-07 07:52:07
233,32,overall_status_updated,"{""status"":""green""}",2022-02-07 07:52:07,2022-02-07 07:52:07
234,32,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-02-07 07:52:07,2022-02-07 07:52:07
235,32,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-02-07 07:52:07,2022-02-07 07:52:07
236,32,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-02-07 07:52:07,2022-02-07 07:52:07
237,32,project_mode_updated,"{""mode"":""closed""}",2022-02-07 07:52:54,2022-02-07 07:52:54
238,2,delivery_phase_updated,"{""phase"":""planning""}",2022-02-09 03:38:55,2022-02-09 03:38:55
239,20,delivery_phase_updated,"{""phase"":""initiation""}",2022-02-09 03:41:21,2022-02-09 03:41:21
240,33,project_created,,2022-02-09 11:08:05,2022-02-09 11:08:05
241,33,overall_status_updated,"{""status"":""green""}",2022-02-09 11:08:05,2022-02-09 11:08:05
242,33,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-02-09 11:08:05,2022-02-09 11:08:05
243,33,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-02-09 11:08:05,2022-02-09 11:08:05
244,33,constraint_status_updated,"{""status"":""green"",""constraint"":""schedule""}",2022-02-09 11:08:05,2022-02-09 11:08:05
245,20,overall_status_updated,"{""status"":""yellow""}",2022-02-09 12:59:01,2022-02-09 12:59:01
246,20,constraint_status_updated,"{""status"":""red"",""constraint"":""scope""}",2022-02-09 12:59:06,2022-02-09 12:59:06
247,20,constraint_status_updated,"{""status"":""yellow"",""constraint"":""schedule""}",2022-02-09 12:59:12,2022-02-09 12:59:12
248,20,constraint_status_updated,"{""status"":""green"",""constraint"":""budget""}",2022-02-09 12:59:17,2022-02-09 12:59:17
249,2,overall_status_updated,"{""status"":""red""}",2022-02-09 13:02:04,2022-02-09 13:02:04
250,1,overall_status_updated,"{""status"":""yellow""}",2022-02-09 13:02:38,2022-02-09 13:02:38
251,1,constraint_status_updated,"{""status"":""red"",""constraint"":""schedule""}",2022-02-09 13:02:46,2022-02-09 13:02:46
252,1,overall_status_updated,"{""status"":""green""}",2022-02-09 13:02:52,2022-02-09 13:02:52
253,4,constraint_status_updated,"{""status"":""green"",""constraint"":""scope""}",2022-02-09 13:31:08,2022-02-09 13:31:08
254,4,constraint_status_updated,"{""status"":""yellow"",""constraint"":""scope""}",2022-02-09 13:31:53,2022-02-09 13:31:53
255,4,constraint_status_updated,"{""status"":""red"",""constraint"":""schedule""}",2022-02-09 13:32:10,2022-02-09 13:32:10
256,4,constraint_status_updated,"{""status"":""red"",""constraint"":""schedule""}",2022-02-09 13:32:24,2022-02-09 13:32:24
257,4,constraint_status_updated,"{""status"":""red"",""constraint"":""schedule""}",2022-02-09 13:33:26,2022-02-09 13:33:26
258,20,overall_status_updated,"{""status"":""red""}",2022-02-11 03:36:08,2022-02-11 03:36:08
259,20,constraint_status_updated,"{""status"":""red"",""constraint"":""schedule""}",2022-02-11 03:36:19,2022-02-11 03:36:19
260,13,end_date_updated,,2022-02-12 09:48:40,2022-02-12 09:48:40
261,23,project_mode_updated,"{""mode"":""closed""}",2022-02-12 09:53:55,2022-02-12 09:53:55
262,15,end_date_updated,,2022-02-12 09:55:05,2022-02-12 09:55:05
263,14,end_date_updated,,2022-02-12 10:10:28,2022-02-12 10:10:28
