id,project_id,date,overall_gyr_status,open_issues_count,past_due_actions_count,open_risks_count,open_ranked_risks_count,active_changes_count,created_at,updated_at,num_overall_gyr_status
71,2,2021-12-11,yellow,1,0,1,1,0,2021-12-11 23:00:03,2021-12-11 23:00:03,2
72,3,2021-12-11,red,0,0,1,0,0,2021-12-11 23:00:03,2021-12-11 23:00:03,3
73,4,2021-12-11,green,4,6,2,1,4,2021-12-11 23:00:03,2021-12-11 23:00:03,1
74,1,2021-12-12,yellow,0,0,0,0,0,2021-12-12 23:00:11,2021-12-12 23:00:11,2
75,2,2021-12-12,yellow,1,0,1,1,0,2021-12-12 23:00:11,2021-12-12 23:00:11,2
76,3,2021-12-12,red,0,0,1,0,0,2021-12-12 23:00:12,2021-12-12 23:00:12,3
77,4,2021-12-12,green,4,6,2,1,4,2021-12-12 23:00:12,2021-12-12 23:00:12,1
78,1,2021-12-13,yellow,0,0,0,0,0,2021-12-13 23:00:08,2021-12-13 23:00:08,2
79,2,2021-12-13,yellow,1,0,1,1,0,2021-12-13 23:00:08,2021-12-13 23:00:08,2
80,3,2021-12-13,red,0,0,1,0,0,2021-12-13 23:00:09,2021-12-13 23:00:09,3
81,4,2021-12-13,yellow,4,6,3,3,4,2021-12-13 23:00:09,2021-12-13 23:00:09,2
82,1,2021-12-14,yellow,0,0,0,0,0,2021-12-14 23:00:12,2021-12-14 23:00:12,2
83,2,2021-12-14,yellow,1,0,1,1,0,2021-12-14 23:00:12,2021-12-14 23:00:12,2
84,3,2021-12-14,red,0,0,1,0,0,2021-12-14 23:00:12,2021-12-14 23:00:12,3
85,4,2021-12-14,yellow,3,3,3,3,4,2021-12-14 23:00:12,2021-12-14 23:00:12,2
86,1,2021-12-15,yellow,0,0,0,0,0,2021-12-15 23:00:06,2021-12-15 23:00:06,2
87,2,2021-12-15,yellow,1,0,1,1,0,2021-12-15 23:00:06,2021-12-15 23:00:06,2
88,3,2021-12-15,red,0,0,1,0,0,2021-12-15 23:00:06,2021-12-15 23:00:06,3
89,4,2021-12-15,yellow,3,3,3,3,4,2021-12-15 23:00:07,2021-12-15 23:00:07,2
90,1,2021-12-16,yellow,0,0,0,0,0,2021-12-16 23:00:03,2021-12-16 23:00:03,2
91,2,2021-12-16,yellow,1,0,1,1,0,2021-12-16 23:00:04,2021-12-16 23:00:04,2
92,3,2021-12-16,red,0,0,1,0,0,2021-12-16 23:00:04,2021-12-16 23:00:04,3
93,4,2021-12-16,yellow,3,3,3,3,4,2021-12-16 23:00:04,2021-12-16 23:00:04,2
94,1,2021-12-17,yellow,0,0,0,0,0,2021-12-17 23:00:05,2021-12-17 23:00:05,2
95,2,2021-12-17,yellow,1,0,1,1,0,2021-12-17 23:00:06,2021-12-17 23:00:06,2
96,3,2021-12-17,red,0,0,1,0,0,2021-12-17 23:00:06,2021-12-17 23:00:06,3
97,4,2021-12-17,yellow,3,3,3,3,4,2021-12-17 23:00:06,2021-12-17 23:00:06,2
98,1,2021-12-18,yellow,0,0,0,0,0,2021-12-18 23:00:08,2021-12-18 23:00:08,2
99,2,2021-12-18,yellow,1,0,1,1,0,2021-12-18 23:00:08,2021-12-18 23:00:08,2
100,3,2021-12-18,red,0,0,1,0,0,2021-12-18 23:00:08,2021-12-18 23:00:08,3
101,4,2021-12-18,yellow,3,3,3,3,4,2021-12-18 23:00:08,2021-12-18 23:00:08,2
102,1,2021-12-19,yellow,0,0,0,0,0,2021-12-19 23:00:06,2021-12-19 23:00:06,2
103,2,2021-12-19,yellow,1,0,1,1,0,2021-12-19 23:00:06,2021-12-19 23:00:06,2
104,3,2021-12-19,red,0,0,1,0,0,2021-12-19 23:00:06,2021-12-19 23:00:06,3
105,4,2021-12-19,yellow,3,3,3,3,4,2021-12-19 23:00:06,2021-12-19 23:00:06,2
106,1,2021-12-20,yellow,0,0,0,0,0,2021-12-20 23:00:10,2021-12-20 23:00:10,2
107,2,2021-12-20,yellow,1,0,1,1,0,2021-12-20 23:00:11,2021-12-20 23:00:11,2
108,3,2021-12-20,red,0,0,1,0,0,2021-12-20 23:00:11,2021-12-20 23:00:11,3
109,4,2021-12-20,yellow,3,3,3,3,4,2021-12-20 23:00:11,2021-12-20 23:00:11,2
110,1,2021-12-21,yellow,0,0,0,0,0,2021-12-21 23:00:05,2021-12-21 23:00:05,2
111,2,2021-12-21,yellow,1,0,1,1,0,2021-12-21 23:00:06,2021-12-21 23:00:06,2
112,3,2021-12-21,red,0,0,1,0,0,2021-12-21 23:00:06,2021-12-21 23:00:06,3
113,4,2021-12-21,yellow,3,4,3,3,4,2021-12-21 23:00:06,2021-12-21 23:00:06,2
114,1,2021-12-22,yellow,0,0,0,0,0,2021-12-22 23:00:07,2021-12-22 23:00:07,2
115,2,2021-12-22,yellow,1,0,1,1,0,2021-12-22 23:00:07,2021-12-22 23:00:07,2
116,3,2021-12-22,red,0,0,1,0,0,2021-12-22 23:00:07,2021-12-22 23:00:07,3
117,4,2021-12-22,yellow,3,4,3,3,4,2021-12-22 23:00:07,2021-12-22 23:00:07,2
118,1,2021-12-23,yellow,0,0,0,0,0,2021-12-23 23:00:07,2021-12-23 23:00:07,2
119,2,2021-12-23,yellow,1,1,1,1,0,2021-12-23 23:00:07,2021-12-23 23:00:07,2
120,3,2021-12-23,red,0,0,1,0,0,2021-12-23 23:00:08,2021-12-23 23:00:08,3
121,4,2021-12-23,yellow,3,4,3,3,4,2021-12-23 23:00:08,2021-12-23 23:00:08,2
122,1,2021-12-24,yellow,0,0,0,0,0,2021-12-24 23:00:03,2021-12-24 23:00:03,2
123,2,2021-12-24,yellow,1,1,1,1,0,2021-12-24 23:00:03,2021-12-24 23:00:03,2
124,3,2021-12-24,red,0,0,1,0,0,2021-12-24 23:00:04,2021-12-24 23:00:04,3
125,4,2021-12-24,yellow,3,5,3,3,4,2021-12-24 23:00:04,2021-12-24 23:00:04,2
126,1,2021-12-25,yellow,0,0,0,0,0,2021-12-25 23:00:02,2021-12-25 23:00:02,2
127,2,2021-12-25,yellow,1,1,1,1,0,2021-12-25 23:00:02,2021-12-25 23:00:02,2
128,3,2021-12-25,red,0,0,1,0,0,2021-12-25 23:00:03,2021-12-25 23:00:03,3
129,4,2021-12-25,yellow,3,5,3,3,4,2021-12-25 23:00:03,2021-12-25 23:00:03,2
130,1,2021-12-26,yellow,0,0,0,0,0,2021-12-26 23:00:03,2021-12-26 23:00:03,2
131,2,2021-12-26,yellow,1,1,1,1,0,2021-12-26 23:00:03,2021-12-26 23:00:03,2
132,3,2021-12-26,red,0,0,1,0,0,2021-12-26 23:00:03,2021-12-26 23:00:03,3
133,4,2021-12-26,yellow,3,5,3,3,4,2021-12-26 23:00:04,2021-12-26 23:00:04,2
134,1,2021-12-27,yellow,0,0,0,0,0,2021-12-27 23:00:02,2021-12-27 23:00:02,2
135,2,2021-12-27,yellow,1,1,1,1,0,2021-12-27 23:00:02,2021-12-27 23:00:02,2
136,3,2021-12-27,red,0,0,1,0,0,2021-12-27 23:00:03,2021-12-27 23:00:03,3
137,4,2021-12-27,yellow,3,5,3,3,4,2021-12-27 23:00:03,2021-12-27 23:00:03,2
138,1,2021-12-28,yellow,0,0,0,0,0,2021-12-28 23:00:04,2021-12-28 23:00:04,2
139,2,2021-12-28,yellow,1,1,1,1,0,2021-12-28 23:00:05,2021-12-28 23:00:05,2
140,3,2021-12-28,red,0,0,1,0,0,2021-12-28 23:00:05,2021-12-28 23:00:05,3
141,4,2021-12-28,yellow,3,5,3,3,4,2021-12-28 23:00:05,2021-12-28 23:00:05,2
142,1,2021-12-29,yellow,0,0,0,0,0,2021-12-29 23:00:03,2021-12-29 23:00:03,2
143,2,2021-12-29,yellow,1,1,1,1,0,2021-12-29 23:00:03,2021-12-29 23:00:03,2
144,3,2021-12-29,red,0,0,1,0,0,2021-12-29 23:00:03,2021-12-29 23:00:03,3
145,4,2021-12-29,yellow,3,5,3,3,4,2021-12-29 23:00:04,2021-12-29 23:00:04,2
146,1,2021-12-30,yellow,0,0,0,0,0,2021-12-30 23:00:03,2021-12-30 23:00:03,2
147,2,2021-12-30,yellow,1,1,1,1,0,2021-12-30 23:00:03,2021-12-30 23:00:03,2
148,3,2021-12-30,red,0,0,1,0,0,2021-12-30 23:00:04,2021-12-30 23:00:04,3
149,4,2021-12-30,yellow,3,5,3,3,4,2021-12-30 23:00:04,2021-12-30 23:00:04,2
150,1,2021-12-31,yellow,0,0,0,0,0,2021-12-31 23:00:11,2021-12-31 23:00:11,2
151,2,2021-12-31,yellow,1,1,1,1,0,2021-12-31 23:00:11,2021-12-31 23:00:11,2
152,3,2021-12-31,red,0,0,1,0,0,2021-12-31 23:00:11,2021-12-31 23:00:11,3
153,4,2021-12-31,yellow,3,5,3,3,4,2021-12-31 23:00:11,2021-12-31 23:00:11,2
154,1,2022-01-01,yellow,0,0,0,0,0,2022-01-01 23:00:10,2022-01-01 23:00:10,2
155,2,2022-01-01,yellow,1,1,1,1,0,2022-01-01 23:00:11,2022-01-01 23:00:11,2
156,3,2022-01-01,red,0,0,1,0,0,2022-01-01 23:00:11,2022-01-01 23:00:11,3
157,4,2022-01-01,yellow,3,5,3,3,4,2022-01-01 23:00:11,2022-01-01 23:00:11,2
158,1,2022-01-02,yellow,0,0,0,0,0,2022-01-02 23:00:03,2022-01-02 23:00:03,2
159,2,2022-01-02,yellow,1,1,1,1,0,2022-01-02 23:00:03,2022-01-02 23:00:03,2
160,3,2022-01-02,red,0,0,1,0,0,2022-01-02 23:00:03,2022-01-02 23:00:03,3
161,4,2022-01-02,yellow,3,5,3,3,4,2022-01-02 23:00:04,2022-01-02 23:00:04,2
162,1,2022-01-03,yellow,0,0,0,0,0,2022-01-03 23:00:03,2022-01-03 23:00:03,2
163,2,2022-01-03,green,1,1,1,1,0,2022-01-03 23:00:04,2022-01-03 23:00:04,1
164,3,2022-01-03,red,0,0,1,0,0,2022-01-03 23:00:04,2022-01-03 23:00:04,3
165,4,2022-01-03,yellow,3,5,3,3,4,2022-01-03 23:00:04,2022-01-03 23:00:04,2
166,1,2022-01-04,yellow,0,0,0,0,0,2022-01-04 23:00:06,2022-01-04 23:00:06,2
167,2,2022-01-04,green,1,1,1,1,0,2022-01-04 23:00:07,2022-01-04 23:00:07,1
168,3,2022-01-04,red,0,0,1,0,0,2022-01-04 23:00:07,2022-01-04 23:00:07,3
169,4,2022-01-04,yellow,3,5,3,3,4,2022-01-04 23:00:07,2022-01-04 23:00:07,2
170,1,2022-01-05,yellow,0,0,0,0,0,2022-01-05 23:00:08,2022-01-05 23:00:08,2
171,2,2022-01-05,green,1,1,1,1,0,2022-01-05 23:00:08,2022-01-05 23:00:08,1
172,4,2022-01-05,yellow,3,5,3,3,4,2022-01-05 23:00:08,2022-01-05 23:00:08,2
173,3,2022-01-05,red,0,0,1,0,0,2022-01-05 23:00:08,2022-01-05 23:00:08,3
174,1,2022-01-06,yellow,0,0,0,0,0,2022-01-06 23:00:02,2022-01-06 23:00:02,2
175,2,2022-01-06,green,1,1,1,1,0,2022-01-06 23:00:02,2022-01-06 23:00:02,1
176,3,2022-01-06,red,0,0,1,0,0,2022-01-06 23:00:03,2022-01-06 23:00:03,3
177,4,2022-01-06,yellow,3,5,3,3,4,2022-01-06 23:00:03,2022-01-06 23:00:03,2
178,1,2022-01-07,yellow,0,0,0,0,0,2022-01-07 23:00:07,2022-01-07 23:00:07,2
179,2,2022-01-07,green,1,1,1,1,0,2022-01-07 23:00:07,2022-01-07 23:00:07,1
180,3,2022-01-07,red,0,0,1,0,0,2022-01-07 23:00:07,2022-01-07 23:00:07,3
181,4,2022-01-07,yellow,3,5,3,3,4,2022-01-07 23:00:08,2022-01-07 23:00:08,2
182,1,2022-01-08,yellow,0,0,0,0,0,2022-01-08 23:00:08,2022-01-08 23:00:08,2
183,2,2022-01-08,green,1,1,1,1,0,2022-01-08 23:00:08,2022-01-08 23:00:08,1
184,3,2022-01-08,red,0,0,1,0,0,2022-01-08 23:00:08,2022-01-08 23:00:08,3
185,4,2022-01-08,yellow,3,5,3,3,4,2022-01-08 23:00:08,2022-01-08 23:00:08,2
186,1,2022-01-09,yellow,0,0,0,0,0,2022-01-09 23:00:04,2022-01-09 23:00:04,2
187,2,2022-01-09,green,1,1,1,1,0,2022-01-09 23:00:04,2022-01-09 23:00:04,1
188,3,2022-01-09,red,0,0,1,0,0,2022-01-09 23:00:04,2022-01-09 23:00:04,3
189,4,2022-01-09,yellow,3,5,3,3,4,2022-01-09 23:00:04,2022-01-09 23:00:04,2
190,1,2022-01-10,yellow,0,0,0,0,0,2022-01-10 23:00:09,2022-01-10 23:00:09,2
191,2,2022-01-10,green,1,1,1,1,0,2022-01-10 23:00:10,2022-01-10 23:00:10,1
192,3,2022-01-10,red,0,0,1,0,0,2022-01-10 23:00:10,2022-01-10 23:00:10,3
193,4,2022-01-10,yellow,3,5,3,3,4,2022-01-10 23:00:10,2022-01-10 23:00:10,2
194,5,2022-01-10,green,0,0,0,0,0,2022-01-10 23:00:10,2022-01-10 23:00:10,1
195,1,2022-01-11,yellow,0,0,0,0,0,2022-01-11 23:00:07,2022-01-11 23:00:07,2
196,2,2022-01-11,green,1,1,1,1,0,2022-01-11 23:00:07,2022-01-11 23:00:07,1
197,3,2022-01-11,red,0,0,1,0,0,2022-01-11 23:00:07,2022-01-11 23:00:07,3
198,4,2022-01-11,yellow,3,5,3,3,4,2022-01-11 23:00:08,2022-01-11 23:00:08,2
199,5,2022-01-11,green,0,0,0,0,0,2022-01-11 23:00:08,2022-01-11 23:00:08,1
200,1,2022-01-12,yellow,0,0,0,0,0,2022-01-12 23:00:04,2022-01-12 23:00:04,2
201,2,2022-01-12,green,1,1,1,1,0,2022-01-12 23:00:04,2022-01-12 23:00:04,1
202,3,2022-01-12,red,0,0,1,0,0,2022-01-12 23:00:05,2022-01-12 23:00:05,3
203,4,2022-01-12,yellow,3,5,3,3,4,2022-01-12 23:00:05,2022-01-12 23:00:05,2
204,5,2022-01-12,green,0,0,0,0,0,2022-01-12 23:00:05,2022-01-12 23:00:05,1
205,6,2022-01-12,green,0,0,0,0,0,2022-01-12 23:00:06,2022-01-12 23:00:06,1
206,7,2022-01-12,green,1,0,0,0,0,2022-01-12 23:00:06,2022-01-12 23:00:06,1
207,8,2022-01-12,green,0,0,0,0,0,2022-01-12 23:00:07,2022-01-12 23:00:07,1
208,9,2022-01-12,green,0,0,0,0,0,2022-01-12 23:00:07,2022-01-12 23:00:07,1
209,10,2022-01-12,green,0,0,0,0,0,2022-01-12 23:00:07,2022-01-12 23:00:07,1
210,1,2022-01-13,yellow,0,0,0,0,0,2022-01-13 23:00:05,2022-01-13 23:00:05,2
211,2,2022-01-13,green,1,1,1,1,0,2022-01-13 23:00:06,2022-01-13 23:00:06,1
212,3,2022-01-13,red,0,0,1,0,0,2022-01-13 23:00:06,2022-01-13 23:00:06,3
213,4,2022-01-13,yellow,3,5,3,3,4,2022-01-13 23:00:06,2022-01-13 23:00:06,2
214,5,2022-01-13,green,0,0,0,0,0,2022-01-13 23:00:07,2022-01-13 23:00:07,1
215,6,2022-01-13,green,0,0,0,0,0,2022-01-13 23:00:07,2022-01-13 23:00:07,1
216,7,2022-01-13,green,1,1,0,0,0,2022-01-13 23:00:07,2022-01-13 23:00:07,1
217,8,2022-01-13,green,0,0,0,0,0,2022-01-13 23:00:07,2022-01-13 23:00:07,1
218,9,2022-01-13,green,0,0,0,0,0,2022-01-13 23:00:07,2022-01-13 23:00:07,1
219,10,2022-01-13,green,0,0,0,0,0,2022-01-13 23:00:08,2022-01-13 23:00:08,1
220,11,2022-01-13,green,1,0,0,0,0,2022-01-13 23:00:08,2022-01-13 23:00:08,1
221,12,2022-01-13,green,1,1,0,0,0,2022-01-13 23:00:08,2022-01-13 23:00:08,1
222,13,2022-01-13,green,1,0,0,0,0,2022-01-13 23:00:08,2022-01-13 23:00:08,1
223,1,2022-01-14,yellow,0,0,0,0,0,2022-01-14 23:00:08,2022-01-14 23:00:08,2
224,2,2022-01-14,green,2,1,1,1,0,2022-01-14 23:00:08,2022-01-14 23:00:08,1
225,3,2022-01-14,yellow,3,1,1,0,0,2022-01-14 23:00:08,2022-01-14 23:00:08,2
226,4,2022-01-14,yellow,3,5,3,3,4,2022-01-14 23:00:09,2022-01-14 23:00:09,2
227,5,2022-01-14,green,0,0,0,0,0,2022-01-14 23:00:09,2022-01-14 23:00:09,1
228,6,2022-01-14,green,0,0,0,0,0,2022-01-14 23:00:09,2022-01-14 23:00:09,1
229,7,2022-01-14,green,1,1,0,0,0,2022-01-14 23:00:09,2022-01-14 23:00:09,1
230,8,2022-01-14,green,0,0,0,0,0,2022-01-14 23:00:10,2022-01-14 23:00:10,1
231,9,2022-01-14,green,0,0,0,0,0,2022-01-14 23:00:10,2022-01-14 23:00:10,1
232,10,2022-01-14,green,0,0,0,0,0,2022-01-14 23:00:10,2022-01-14 23:00:10,1
233,11,2022-01-14,green,1,0,0,0,0,2022-01-14 23:00:10,2022-01-14 23:00:10,1
234,12,2022-01-14,green,1,1,0,0,0,2022-01-14 23:00:10,2022-01-14 23:00:10,1
235,13,2022-01-14,green,1,0,0,0,0,2022-01-14 23:00:11,2022-01-14 23:00:11,1
236,14,2022-01-14,green,6,0,0,0,0,2022-01-14 23:00:11,2022-01-14 23:00:11,1
237,15,2022-01-14,green,1,0,0,0,0,2022-01-14 23:00:11,2022-01-14 23:00:11,1
238,1,2022-01-15,yellow,0,0,0,0,0,2022-01-15 23:00:04,2022-01-15 23:00:04,2
239,2,2022-01-15,green,2,1,1,1,0,2022-01-15 23:00:05,2022-01-15 23:00:05,1
240,3,2022-01-15,yellow,3,1,1,0,0,2022-01-15 23:00:05,2022-01-15 23:00:05,2
241,4,2022-01-15,yellow,3,5,3,3,4,2022-01-15 23:00:05,2022-01-15 23:00:05,2
242,6,2022-01-15,green,0,0,0,0,0,2022-01-15 23:00:05,2022-01-15 23:00:05,1
243,5,2022-01-15,green,0,0,0,0,0,2022-01-15 23:00:05,2022-01-15 23:00:05,1
244,7,2022-01-15,green,1,1,0,0,0,2022-01-15 23:00:05,2022-01-15 23:00:05,1
245,8,2022-01-15,green,0,0,0,0,0,2022-01-15 23:00:06,2022-01-15 23:00:06,1
246,9,2022-01-15,green,0,0,0,0,0,2022-01-15 23:00:06,2022-01-15 23:00:06,1
247,10,2022-01-15,green,0,0,0,0,0,2022-01-15 23:00:06,2022-01-15 23:00:06,1
248,12,2022-01-15,green,2,0,0,0,0,2022-01-15 23:00:06,2022-01-15 23:00:06,1
249,11,2022-01-15,green,1,0,0,0,0,2022-01-15 23:00:06,2022-01-15 23:00:06,1
250,13,2022-01-15,green,1,0,0,0,0,2022-01-15 23:00:06,2022-01-15 23:00:06,1
251,14,2022-01-15,green,6,0,0,0,0,2022-01-15 23:00:07,2022-01-15 23:00:07,1
252,15,2022-01-15,green,1,0,0,0,0,2022-01-15 23:00:07,2022-01-15 23:00:07,1
253,1,2022-01-16,yellow,0,0,0,0,0,2022-01-16 23:00:18,2022-01-16 23:00:18,2
254,2,2022-01-16,green,2,1,1,1,0,2022-01-16 23:00:18,2022-01-16 23:00:18,1
255,3,2022-01-16,yellow,3,1,1,0,0,2022-01-16 23:00:18,2022-01-16 23:00:18,2
256,4,2022-01-16,yellow,3,5,3,3,4,2022-01-16 23:00:18,2022-01-16 23:00:18,2
257,5,2022-01-16,green,0,0,0,0,0,2022-01-16 23:00:18,2022-01-16 23:00:18,1
258,6,2022-01-16,green,0,0,0,0,0,2022-01-16 23:00:18,2022-01-16 23:00:18,1
259,7,2022-01-16,green,1,1,0,0,0,2022-01-16 23:00:19,2022-01-16 23:00:19,1
260,8,2022-01-16,green,0,0,0,0,0,2022-01-16 23:00:19,2022-01-16 23:00:19,1
261,9,2022-01-16,green,0,0,0,0,0,2022-01-16 23:00:19,2022-01-16 23:00:19,1
262,10,2022-01-16,green,0,0,0,0,0,2022-01-16 23:00:19,2022-01-16 23:00:19,1
263,11,2022-01-16,green,1,0,0,0,0,2022-01-16 23:00:20,2022-01-16 23:00:20,1
264,12,2022-01-16,green,2,0,0,0,0,2022-01-16 23:00:20,2022-01-16 23:00:20,1
265,13,2022-01-16,green,1,0,0,0,0,2022-01-16 23:00:20,2022-01-16 23:00:20,1
266,14,2022-01-16,green,6,0,0,0,0,2022-01-16 23:00:20,2022-01-16 23:00:20,1
267,15,2022-01-16,green,1,0,0,0,0,2022-01-16 23:00:20,2022-01-16 23:00:20,1
268,1,2022-01-17,yellow,0,0,0,0,0,2022-01-17 23:00:05,2022-01-17 23:00:05,2
269,2,2022-01-17,green,2,1,1,1,0,2022-01-17 23:00:05,2022-01-17 23:00:05,1
270,3,2022-01-17,yellow,3,1,1,0,0,2022-01-17 23:00:05,2022-01-17 23:00:05,2
271,4,2022-01-17,yellow,3,5,3,3,4,2022-01-17 23:00:06,2022-01-17 23:00:06,2
272,5,2022-01-17,green,0,0,0,0,0,2022-01-17 23:00:06,2022-01-17 23:00:06,1
273,6,2022-01-17,green,0,0,0,0,0,2022-01-17 23:00:06,2022-01-17 23:00:06,1
274,7,2022-01-17,green,1,1,0,0,0,2022-01-17 23:00:06,2022-01-17 23:00:06,1
275,8,2022-01-17,green,0,0,0,0,0,2022-01-17 23:00:07,2022-01-17 23:00:07,1
276,9,2022-01-17,green,0,0,0,0,0,2022-01-17 23:00:07,2022-01-17 23:00:07,1
277,10,2022-01-17,green,0,0,0,0,0,2022-01-17 23:00:07,2022-01-17 23:00:07,1
278,11,2022-01-17,green,1,0,0,0,0,2022-01-17 23:00:07,2022-01-17 23:00:07,1
279,12,2022-01-17,green,2,0,0,0,0,2022-01-17 23:00:07,2022-01-17 23:00:07,1
280,13,2022-01-17,green,1,0,0,0,0,2022-01-17 23:00:07,2022-01-17 23:00:07,1
281,14,2022-01-17,green,6,0,0,0,0,2022-01-17 23:00:07,2022-01-17 23:00:07,1
282,15,2022-01-17,green,1,0,0,0,0,2022-01-17 23:00:08,2022-01-17 23:00:08,1
283,16,2022-01-17,green,0,0,0,0,0,2022-01-17 23:00:08,2022-01-17 23:00:08,1
284,17,2022-01-17,green,0,0,0,0,0,2022-01-17 23:00:08,2022-01-17 23:00:08,1
285,1,2022-01-18,yellow,0,0,0,0,0,2022-01-18 23:00:02,2022-01-18 23:00:02,2
286,2,2022-01-18,green,2,1,1,1,0,2022-01-18 23:00:03,2022-01-18 23:00:03,1
287,3,2022-01-18,yellow,3,1,1,0,0,2022-01-18 23:00:03,2022-01-18 23:00:03,2
288,4,2022-01-18,yellow,3,5,3,3,4,2022-01-18 23:00:03,2022-01-18 23:00:03,2
289,5,2022-01-18,green,0,0,0,0,0,2022-01-18 23:00:04,2022-01-18 23:00:04,1
290,6,2022-01-18,green,0,0,0,0,0,2022-01-18 23:00:04,2022-01-18 23:00:04,1
291,7,2022-01-18,green,1,1,0,0,0,2022-01-18 23:00:04,2022-01-18 23:00:04,1
292,8,2022-01-18,green,0,0,0,0,0,2022-01-18 23:00:05,2022-01-18 23:00:05,1
293,9,2022-01-18,green,0,0,0,0,0,2022-01-18 23:00:05,2022-01-18 23:00:05,1
294,10,2022-01-18,green,0,0,0,0,0,2022-01-18 23:00:05,2022-01-18 23:00:05,1
295,11,2022-01-18,green,1,0,0,0,0,2022-01-18 23:00:06,2022-01-18 23:00:06,1
296,12,2022-01-18,green,2,0,0,0,0,2022-01-18 23:00:06,2022-01-18 23:00:06,1
297,13,2022-01-18,green,1,0,0,0,0,2022-01-18 23:00:06,2022-01-18 23:00:06,1
298,14,2022-01-18,green,6,0,0,0,0,2022-01-18 23:00:06,2022-01-18 23:00:06,1
299,15,2022-01-18,green,1,0,0,0,0,2022-01-18 23:00:07,2022-01-18 23:00:07,1
300,16,2022-01-18,green,0,0,0,0,0,2022-01-18 23:00:07,2022-01-18 23:00:07,1
301,17,2022-01-18,green,0,0,0,0,0,2022-01-18 23:00:07,2022-01-18 23:00:07,1
302,18,2022-01-18,green,4,0,0,0,0,2022-01-18 23:00:08,2022-01-18 23:00:08,1
303,1,2022-01-19,yellow,0,0,0,0,0,2022-01-19 23:00:04,2022-01-19 23:00:04,2
304,2,2022-01-19,green,2,1,1,1,0,2022-01-19 23:00:04,2022-01-19 23:00:04,1
305,3,2022-01-19,green,2,1,1,0,0,2022-01-19 23:00:04,2022-01-19 23:00:04,1
306,4,2022-01-19,yellow,3,3,3,2,4,2022-01-19 23:00:05,2022-01-19 23:00:05,2
307,5,2022-01-19,green,0,0,0,0,0,2022-01-19 23:00:05,2022-01-19 23:00:05,1
308,6,2022-01-19,green,0,0,0,0,0,2022-01-19 23:00:05,2022-01-19 23:00:05,1
309,7,2022-01-19,green,1,1,0,0,0,2022-01-19 23:00:05,2022-01-19 23:00:05,1
310,8,2022-01-19,green,0,0,0,0,0,2022-01-19 23:00:06,2022-01-19 23:00:06,1
311,9,2022-01-19,green,0,0,0,0,0,2022-01-19 23:00:06,2022-01-19 23:00:06,1
312,10,2022-01-19,green,0,0,0,0,0,2022-01-19 23:00:06,2022-01-19 23:00:06,1
313,11,2022-01-19,green,1,1,0,0,0,2022-01-19 23:00:07,2022-01-19 23:00:07,1
314,12,2022-01-19,green,2,0,0,0,0,2022-01-19 23:00:07,2022-01-19 23:00:07,1
315,13,2022-01-19,green,1,0,0,0,0,2022-01-19 23:00:08,2022-01-19 23:00:08,1
316,14,2022-01-19,green,6,0,0,0,0,2022-01-19 23:00:08,2022-01-19 23:00:08,1
317,15,2022-01-19,green,1,0,0,0,0,2022-01-19 23:00:08,2022-01-19 23:00:08,1
318,16,2022-01-19,green,0,0,0,0,0,2022-01-19 23:00:09,2022-01-19 23:00:09,1
319,17,2022-01-19,green,0,0,0,0,0,2022-01-19 23:00:09,2022-01-19 23:00:09,1
320,18,2022-01-19,green,4,0,0,0,0,2022-01-19 23:00:09,2022-01-19 23:00:09,1
321,19,2022-01-19,green,0,0,0,0,0,2022-01-19 23:00:10,2022-01-19 23:00:10,1
322,1,2022-01-20,yellow,0,0,0,0,0,2022-01-20 23:00:04,2022-01-20 23:00:04,2
323,2,2022-01-20,green,2,1,1,1,0,2022-01-20 23:00:05,2022-01-20 23:00:05,1
324,5,2022-01-20,green,0,0,0,0,0,2022-01-20 23:00:05,2022-01-20 23:00:05,1
325,6,2022-01-20,green,0,0,0,0,0,2022-01-20 23:00:05,2022-01-20 23:00:05,1
326,7,2022-01-20,green,1,1,0,0,0,2022-01-20 23:00:05,2022-01-20 23:00:05,1
327,8,2022-01-20,green,0,0,0,0,0,2022-01-20 23:00:06,2022-01-20 23:00:06,1
328,9,2022-01-20,green,0,0,0,0,0,2022-01-20 23:00:06,2022-01-20 23:00:06,1
329,10,2022-01-20,green,0,0,0,0,0,2022-01-20 23:00:06,2022-01-20 23:00:06,1
330,11,2022-01-20,green,1,0,0,0,0,2022-01-20 23:00:06,2022-01-20 23:00:06,1
331,12,2022-01-20,green,2,0,0,0,0,2022-01-20 23:00:07,2022-01-20 23:00:07,1
332,13,2022-01-20,green,1,0,0,0,0,2022-01-20 23:00:07,2022-01-20 23:00:07,1
333,14,2022-01-20,green,6,0,0,0,0,2022-01-20 23:00:07,2022-01-20 23:00:07,1
334,15,2022-01-20,green,1,0,0,0,0,2022-01-20 23:00:07,2022-01-20 23:00:07,1
335,16,2022-01-20,green,0,0,0,0,0,2022-01-20 23:00:07,2022-01-20 23:00:07,1
336,17,2022-01-20,green,0,0,0,0,0,2022-01-20 23:00:08,2022-01-20 23:00:08,1
337,18,2022-01-20,green,4,0,0,0,0,2022-01-20 23:00:08,2022-01-20 23:00:08,1
338,19,2022-01-20,green,0,0,0,0,0,2022-01-20 23:00:08,2022-01-20 23:00:08,1
